"Link.ID","Source.name","Source.Display.Name","Source.type","Target.name","Target.Display.Name","Target.type","Confidence","Documents","Document.IDs","Relationships"
626,"MGAT3","MGAT3","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",6.21547531028028,4,"Patent_US20040223959,Patent_US20080019958,Patent_WO2004065551A2,Patent_US7259002","Is_A"
627,"PPARG","PPARG","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",18.6282378569752,5,"Patent_EP1677797B1,Patent_US20050143416,Patent_US20070293536,Patent_US8003665,Patent_US7223761","Treat"
628,"IBD15","IBD15","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",5.42339850342932,2,"Patent_EP1706399A1,Patent_WO2005070921A1","Association"
629,"S100A9","S100A9","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",16.6847772243742,3,"Patent_EP2352762A1,Patent_US20110212104,Patent_WO2010062663A1","Prepositional"
632,"LRBA","LRBA","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",67.5820024943532,3,"Patent_US8440395,Patent_US20100183521,Pmcoa_4190871","GeneExpression,Prepositional,AssociationNegative,Similarity"
633,"DENOSUMAB","DENOSUMAB","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",68.9183402438046,3,"Patent_EP2720719A2,Patent_US20140170157,Patent_WO2012174338A2","TREAT,Treat"
635,"ANXA6","ANXA6","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",7.22486486802415,2,"Patent_US20020077308,Patent_US6479465","AssociationPositive"
636,"TNIK","TNIK","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",4.25308121960153,2,"Patent_US20020081585,Patent_US6762021","Prepositional"
638,"PDE4A","PDE4A","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",12.6607615506907,2,"Patent_US20160243117,Patent_WO2016133733A1","Prepositional"
639,"SQSTM1","SQSTM1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",12.6080183373971,2,"Patent_US20160324944,Patent_WO2015100446A1","Similarity"
640,"CHST15","CHST15","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",6.9973924739918,2,"Patent_US20160348118,Patent_WO2014013535A1","Association"
641,"XPNPEP1","XPNPEP1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",5.06413452274661,2,"Patent_EP2291536A2,Patent_WO2009140623A2","Similarity"
642,"NOD1","NOD1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",13.7973796751223,2,"Patent_US20060251659,Patent_US20120046329","Prepositional,Association"
646,"ARSD","ARSD","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",68.0337711456179,4,"Patent_US9050276,Patent_US20120207726,Pmcoa_5073317,Patent_WO2017172521A1","Prepositional,Association"
648,"ORMDL3","ORMDL3","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",77.8452014787837,3,"Pmcoa_3778899,Pmcoa_2970560,Pmcoa_4592899","Regulation,Prepositional"
652,"PARP1","PARP1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",15.6709771657652,2,"Patent_US6121278,Patent_US6197785","Prepositional"
653,"FAP","FAP","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",70.067877157019,2,"Patent_WO2004009790A2,Pmcoa_5243994","Prepositional"
654,"GPX1","GPX1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",76.0161917214489,3,"Pmcoa_4745366,Patent_US6762343,Pmcoa_1769511","Prepositional,Association"
656,"FUT4","FUT4","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",11.5026381291733,2,"Patent_US20150376696,Patent_WO2014130789A1","Prepositional"
669,"SLCO6A1","SLCO6A1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",77.9976088163734,2,"Pmcoa_4256300,Pmcoa_3295784","Prepositional,AssociationPositive"
684,"RTN1","RTN1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",74.4750725539141,2,"Pmcoa_4949558,Pmcoa_2976079","RegulationNegative,Localization"
688,"MSC","MSC","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",75.9974747998751,2,"Patent_WO2013121426A1,Pmcoa_4665863","Prepositional"
690,"EIM","EIM","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION",73.7658651249435,2,"Pmcoa_5121564,Pmcoa_5126597","Prepositional,Association"
0,"CCN(CC)CC(=O)Nc1c(C)cccc1C","LIDOCAINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",92.5137063269941,12,"Medline_21178598,Medline_12509636,Medline_27309886,Medline_26835161,Medline_12217079,Pmcoa_126218,Pmcoa_3132035,Pmcoa_5822542,Medline_11464352,Medline_19263182,Medline_23713304,Medline_22854911","TREAT,Association,Prepositional,Treat,AssociationNegative,Regulation"
1,"CC(C)C[C@H](CN)CC(O)=O","PREGABALIN","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",95.533085500138,88,"Pmcoa_3765321,Pmcoa_3891762,Medline_17447176,Medline_27087434,Pmcoa_3112435,Patent_WO2011086565A1,Patent_WO2012059797A1,Medline_27312978,Medline_26937205,Pmcoa_3479947,Pmcoa_4762578,Medline_26364177,Medline_27257288,Medline_27475753,Medline_24867298,Medline_22503162,Medline_15712623,Medline_28779491,Medline_26034150,Pmcoa_3026332,Medline_18755638,Medline_22725707,Medline_25627453,Medline_28242609,Patent_US8927602,Patent_EP2101752A1,Medline_19539427,Medline_20056767,Medline_20602781,Medline_21270936,Medline_28971173,Patent_US20150011625,Pmcoa_4302330,Medline_18174971,Medline_23169685,Patent_US20040138305,Patent_US20120252892,Patent_WO2008073257A1,Patent_WO2017100125A1,Pmcoa_4644310,Patent_US9688620,Pmcoa_3978750,Pmcoa_2906437,Pmcoa_3118156,Pmcoa_3580529,Pmcoa_1779399,Pmcoa_4343277,Medline_26035523,Medline_28991361,Medline_24129853,Medline_21199319,Medline_21392253,Medline_22232085,Medline_27684492,Medline_18762786,Medline_18840008,Medline_20178405,Medline_21575194,Medline_25270426,Medline_19337459,Medline_21993145,Pmcoa_4967327,Medline_19339642,Medline_22339078,Medline_21146466,Medline_22895795,Medline_27345098,Patent_EP2194979A1,Patent_WO2004016260A1,Pmcoa_5331677,Pmcoa_4203881,Pmcoa_3902716,Patent_WO2009031029A1,Pmcoa_3637671,Pmcoa_2646648,Pmcoa_5466914,Pmcoa_3195783,Patent_US20070238749,Patent_WO2004054565A1,Medline_28925656,Medline_19652043,Medline_18982001,Medline_18400400,Medline_17878888,Medline_26982602,Pmcoa_4710099,Medline_28114458,Pmcoa_5404229","AssociationNegative,Prepositional,TREAT,Treat,Association,Regulation"
3,"OCCCC([O-])=O","SODIUM OXYBATE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",88.2002741244827,18,"Medline_19116896,Medline_21397402,Medline_27807735,Patent_US8591922,Patent_US20170209396,Patent_US20140171505,Patent_US20140171506,Patent_EP2931268B1,Patent_US9132107,Patent_US8901173,Patent_US9555017,Patent_US20160058720,Patent_WO2014078014A2,Pmcoa_3978755,Patent_EP2961738A2,Medline_22870476,Pmcoa_3672769,Medline_21637313","Treat,Association,Prepositional"
4,"BDNF","BDNF","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",87.7715939940978,8,"Medline_20119637,Medline_21773883,Medline_23318672,Medline_24865417,Pmcoa_4707227,Medline_27209553,Medline_22210272,Pmcoa_5741300","Prepositional"
5,"CN(C)CCC=C1c2ccccc2CCc2ccccc12","AMITRIPTYLINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",93.7222746653295,46,"Pmcoa_3503476,Medline_8912507,Medline_25627453,Patent_US20110009318,Medline_2161315,Patent_US20040259852,Patent_US20140031326,Medline_12215864,Medline_1856813,Patent_EP2640397A1,Patent_US7799769,Patent_WO2005034858A2,Pmcoa_4343277,Medline_21078630,Patent_US20110118227,Patent_EP1638575A2,Patent_EP2000143B1,Patent_US5935949,Patent_US20040259784,Patent_EP1677744A2,Patent_EP2000143A2,Patent_US20060100186,Patent_US8999963,Pmcoa_2906437,Patent_US8883769,Patent_WO2005000236A2,Patent_WO2012074774A1,Patent_US20070066532,Pmcoa_5074721,Patent_US9511079,Medline_24398824,Medline_12537258,Medline_22142408,Medline_26395929,Patent_US20140171515,Pmcoa_3979124,Patent_EP1107744B1,Medline_22452526,Patent_US7713984,Patent_EP2861223A1,Patent_EP1107744A2,Patent_WO2013188847A1,Patent_US20100055176,Patent_US20080161329,Medline_26146793,Pmcoa_4432406","Prepositional,Treat"
6,"OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12","QUETIAPINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",88.1419241464518,5,"Medline_17447176,Medline_24398824,Medline_22296316,Pmcoa_2646648,Pmcoa_5749350","Treat,Regulation"
8,"COc1ccc2cccc(CCN=C(C)O)c2c1","AGOMELATINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",80.6033230673421,4,"Medline_24549860,Pmcoa_5611767,Medline_23764682,Patent_WO2013063289A1","Treat"
9,"COc1ccc2[nH]cc(CCNC(C)=O)c2c1","MELATONIN","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",94.0508295487237,17,"Pmcoa_4119581,Medline_22193230,Medline_10606381,Medline_9517780,Pmcoa_5535882,Medline_26984272,Medline_16313505,Patent_US20060223877,Patent_US20060257502,Medline_17894923,Patent_EP1898906A2,Pmcoa_3386506,Pmcoa_4912970,Medline_10752492,Medline_20423309,Medline_28661421,Pmcoa_3714407","Association,Prepositional,Treat,Modification,Similarity"
10,"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","HYDROCORTISONE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",94.6447686629661,23,"Medline_19457504,Pmcoa_416440,Medline_24426206,Patent_EP1854486A2,Pmcoa_2627911,Medline_20190129,Medline_9821456,Medline_25425224,Medline_27146618,Medline_20627822,Medline_15157948,Medline_16274933,Medline_21887116,Medline_5245506,Pmcoa_3160832,Pmcoa_4540854,Pmcoa_3903798,Pmcoa_4880655,Pmcoa_5816755,Medline_16258904,Medline_24478898,Medline_15142269,Medline_26404060","Prepositional,Regulation,AssociationNegative"
11,"NCC1(CC(O)=O)CCCCC1","GABAPENTIN","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",93.1255405230299,14,"Medline_19539427,Medline_18388513,Medline_25627453,Patent_US20110039875,Patent_US20150313892,Pmcoa_4343277,Patent_WO2009021058A2,Medline_27345098,Pmcoa_2888218,Medline_19817076,Medline_28045473,Patent_EP1572184A1,Patent_WO2004054564A1,Pmcoa_4387486","TREAT,Prepositional,Treat,AssociationNegative"
12,"TNF","TNF","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",88.7304106086875,10,"Medline_19924498,Pmcoa_5605512,Pmcoa_4906587,Medline_28928366,Pmcoa_5616970,Medline_29444083,Pmcoa_5812560,Medline_27296860,Patent_US20130108637,Patent_US8729027","Prepositional,Regulation,Binding,AssociationPositive,AssociationNegative,Localization"
13,"C[S@+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12","SAM-E","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",82.5793448099683,14,"Patent_US20080031869,Medline_3318438,Patent_US20150344517,Patent_US6635615,Medline_9543578,Medline_1925418,Patent_US20050272687,Patent_EP2945959A1,Patent_US20090012036,Patent_US20120040923,Patent_US9534010,Patent_US20030144244,Patent_US7387796,Patent_WO2014113609A1","Association,Prepositional,Treat"
14,"C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O","ESTRADIOL","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",74.0001313117399,7,"Medline_3467425,Patent_US9511079,Patent_US20140031326,Patent_WO2012074774A1,Patent_US20110118227,Patent_EP2640397A1,Patent_US8883769","Prepositional,Regulation"
16,"COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1","VENLAFAXINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",88.1608257790271,4,"Medline_9538670,Medline_14565792,Medline_25294655,Pmcoa_2811866","Prepositional,Treat"
18,"CN(C)CCC=C1c2ccccc2C=Cc2ccccc12","CYCLOBENZAPRINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",86.1279893317682,36,"Medline_21885490,Patent_EP1677744A2,Patent_US5935949,Patent_US20040259784,Patent_US8883769,Patent_US8999963,Patent_EP1638575A2,Patent_EP2000143A2,Patent_EP2000143B1,Patent_US20040259852,Patent_US20060100186,Patent_US20070066532,Patent_US20140031326,Patent_EP2640397A1,Patent_US7799769,Patent_WO2005034858A2,Patent_US20110009318,Patent_US20110118227,Patent_WO2012074774A1,Patent_WO2005000236A2,Patent_US9511079,Medline_2532682,Medline_1856814,Patent_US6541523,Patent_EP1202722B1,Patent_US20040029869,Patent_EP1202722A1,Patent_US6395788,Patent_WO2001012175A1,Patent_US20010046988,Medline_2481741,Patent_US20140171515,Medline_3464210,Patent_EP2861223A1,Patent_WO2013188847A1,Medline_3058130","Prepositional,Treat,Association"
19,"BOTULINUM TOXIN TYPE A","BOTULINUM TOXIN TYPE A","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",93.3022786334388,70,"Medline_23533477,Medline_9608554,Medline_27802066,Pmcoa_3590763,Medline_22513950,Medline_25062018,Medline_8813236,Medline_19466717,Medline_21076878,Medline_23692187,Patent_US6623742,Patent_EP1982997A1,Patent_EP1784420B1,Patent_US20080161543,Patent_US20100041098,Patent_US20070280965,Patent_US20150174217,Patent_US8623999,Patent_US20080057575,Patent_US20080097219,Patent_EP2001902B1,Patent_EP1773874B1,Patent_US20120178140,Patent_EP2001902A1,Patent_WO2006099590A2,Patent_EP1982997B1,Medline_9704373,Patent_EP1773874A2,Patent_EP1871789B1,Patent_US20080096248,Patent_US8052979,Patent_US20070258900,Patent_US20100112082,Patent_EP1784420A1,Patent_US20160230159,Patent_EP1982996A1,Patent_EP1861419B1,Patent_EP1871789A2,Patent_EP2316847A2,Patent_US20040062776,Patent_US20080213255,Patent_US7998489,Patent_US20080213830,Patent_US20090023901,Patent_US20070280966,Patent_US20100111962,Patent_US20080138893,Patent_US20110111483,Patent_US20120052548,Patent_US7514088,Patent_US20060211619,Patent_US20080118532,Patent_US20090023198,Patent_WO2006101809A1,Patent_EP2903635A1,Patent_US7855268,Patent_WO2007106115A1,Patent_WO2015097087A1,Patent_WO2006026780A1,Patent_WO2014053651A1,Patent_US7825233,Patent_US7892565,Patent_US8128940,Patent_US8460682,Patent_US8021859,Patent_WO2006017749A2,Patent_US9216210,Patent_EP1861419A1,Patent_US7255866,Pmcoa_5299158","Prepositional,Treat,Association"
21,"N[C@H]([C@@H](O)c1ccc(O)c(O)c1)C(O)=O","DROXIDOPA","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",67.5097454579888,7,"Patent_EP2468271A1,Patent_EP2134335B1,Patent_US20080221170,Patent_EP2134335A1,Patent_US8008285,Patent_WO2008112562A1,Patent_EP2468271B1","Treat,Prepositional,Association"
22,"GH1","GH1","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",88.864310211451,64,"Pmcoa_5535882,Medline_9458218,Medline_10025088,Patent_US20110118227,Patent_US20130203742,Patent_US20130203781,Patent_US20130203782,Patent_US20140357601,Patent_US20150072999,Patent_US5965520,Patent_US20140221399,Patent_US7648704,Patent_US8623882,Patent_US9511079,Patent_WO2005034858A2,Medline_20006283,Patent_US20150011538,Patent_US8987282,Medline_12115242,Medline_8838536,Medline_7674243,Patent_WO2012074774A1,Medline_12126582,Medline_17224178,Patent_EP2000143B1,Patent_EP2811833B1,Patent_EP2965759A1,Patent_US20080089954,Patent_US7799769,Patent_US20130203743,Patent_US20130203780,Patent_US20130203783,Patent_EP1638575A2,Patent_US20140378480,Patent_US20150320760,Patent_US20150011571,Patent_US20060100186,Patent_US8809351,Patent_US9173863,Patent_US20130203710,Patent_US20170246134,Patent_US20060052278,Patent_US20150111881,Medline_12114308,Patent_US9040546,Patent_EP1677744A2,Patent_EP2640397A1,Patent_US20090163448,Patent_EP2000143A2,Patent_EP2811833A1,Patent_US20130203744,Patent_US20130203784,Patent_US7288257,Patent_US7485298,Patent_US9259405,Patent_US20170157216,Patent_US9642824,Patent_US9682051,Patent_US8343488,Pmcoa_416451,Patent_WO2013119710A1,Patent_US20160199377,Patent_US20050009754,Patent_WO2004108120A1","Regulation,AssociationNegative,Prepositional,Treat,Association"
23,"INSULIN","INSULIN, DALANATED","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",84.4538155718645,2,"Medline_11036847,Medline_9676772","Prepositional"
26,"CNCC[C@H](Oc1cccc2ccccc12)c1cccs1","DULOXETINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",94.2374328314832,49,"Pmcoa_3891762,Pmcoa_3392711,Pmcoa_3846312,Medline_15457467,Pmcoa_2772232,Pmcoa_4546310,Pmcoa_2529342,Pmcoa_3643187,Pmcoa_3479947,Pmcoa_5404229,Pmcoa_5466914,Patent_US20170129870,Pmcoa_3661232,Patent_WO2016046673A1,Medline_18719047,Medline_22753629,Pmcoa_3442741,Pmcoa_3048581,Medline_18388513,Medline_25627453,Pmcoa_1779399,Pmcoa_4343277,Medline_19388210,Medline_21197298,Medline_21078630,Pmcoa_5846183,Pmcoa_3004624,Patent_WO2000015223A1,Medline_28067097,Medline_21668963,Medline_20551724,Medline_21456939,Pmcoa_3218901,Medline_19137126,Medline_18673529,Medline_21651426,Medline_19533210,Medline_21763211,Pmcoa_2840539,Pmcoa_2721139,Medline_19453962,Medline_22452526,Medline_25270426,Pmcoa_4203881,Pmcoa_4355564,Pmcoa_2526374,Medline_16722009,Medline_18654110,Medline_18982001","Prepositional,AssociationNegative,Treat,Association,Part_Of"
27,"HPSE","HPSE","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",78.2563622515386,11,"Patent_US20090081243,Patent_EP2527446A1,Patent_US20150322517,Patent_EP2527447A1,Patent_EP1766014A1,Patent_EP2270034A2,Patent_WO2005118810A1,Medline_18158367,Pmcoa_416451,Patent_US20130034537,Pmcoa_416440","Regulation,Prepositional"
28,"CCCN[C@H]1CCc2nc(N)sc2C1","PRAMIPEXOLE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",71.185266871306,9,"Pmcoa_1779399,Patent_US20110110862,Patent_US8795632,Patent_EP2214671B1,Patent_EP2214671A1,Patent_US20100311717,Patent_EP2772256A1,Patent_WO2009059418A1,Medline_19241148","TREAT,Treat,Association,Prepositional"
29,"CC(C)C(C)C=CC(C)C1CCC2\C(CCCC12C)=C\C=C1CC(O)CCC1=C","VITAMIN D","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",92.2716767706521,11,"Medline_19697583,Medline_27413482,Medline_11708429,Medline_28812209,Medline_22311432,Pmcoa_4942645,Medline_27271665,Medline_24315268,Pmcoa_4924184,Patent_US20170266127,Medline_27846770","Prepositional,AssociationNegative,Association"
30,"NC(=O)CS(=O)C(c1ccccc1)c1ccccc1","ARMODAFINIL","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",82.5063211198028,2,"Medline_11748325,Medline_20551299","Prepositional"
31,"CRP","CRP","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",83.1912536509153,4,"Medline_21773883,Medline_23124693,Pmcoa_4584481,Pmcoa_5501008","Prepositional,Association"
32,"Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O","NALTREXONE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",92.4619058807008,13,"Medline_19453963,Patent_US20140171458,Patent_US20140249172,Patent_US20170020862,Pmcoa_5555497,Pmcoa_3962576,Medline_29377216,Medline_23359310,Patent_US20170239239,Medline_26509454,Medline_24478536,Medline_28325149,Medline_28536359","AssociationNegative,Association,Prepositional,Similarity,Treat"
34,"CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1","FLUOXETINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",92.4754248136742,28,"Medline_7973479,Patent_US20140031326,Patent_EP1677744A2,Patent_US20070066532,Patent_US8883769,Patent_EP1638575A2,Patent_US20040259852,Patent_US20060100186,Patent_US20110118227,Patent_US7799769,Patent_EP2000143B1,Patent_US20110009318,Patent_EP2000143A2,Patent_US5935949,Patent_US9511079,Patent_US8999963,Patent_EP2640397A1,Patent_US20040259784,Patent_WO2005034858A2,Patent_WO2005000236A2,Pmcoa_3518980,Patent_WO2012074774A1,Pmcoa_3178949,Pmcoa_4480575,Medline_8912507,Medline_22388162,Pmcoa_5510574,Pmcoa_5074779","Treat,TREAT,Prepositional,AssociationNegative"
37,"CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)c1ccccc1","MILNACIPRAN","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",91.2336402103068,81,"Medline_20642487,Medline_21197306,Pmcoa_3004654,Pmcoa_2772232,Medline_26112278,Pmcoa_4480575,Medline_20520784,Pmcoa_2877602,Patent_US20040229956,Patent_US20030130353,Patent_US6635675,Patent_US20040019116,Patent_US20070225375,Patent_US20100105778,Patent_US20100197796,Patent_US20030139476,Patent_US20080153919,Patent_US20100105779,Patent_US6992110,Patent_US7820643,Patent_US7888342,Patent_US6602911,Patent_US7915246,Patent_US20150119452,Patent_US9233161,Pmcoa_3479947,Pmcoa_4393595,Medline_20002596,Patent_EP2682114A1,Medline_23858335,Medline_22429066,Medline_26335989,Patent_EP1556024A1,Medline_16869117,Patent_US8021687,Medline_15378666,Patent_EP1578403A2,Patent_US20040121010,Patent_US20100196472,Patent_US20040132826,Patent_US20060024366,Patent_US20060003004,Patent_WO2004037190A2,Patent_US7704527,Patent_US20090018203,Patent_WO2004039361A1,Patent_US20040122104,Medline_25998206,Medline_21078630,Medline_23446068,Pmcoa_4247140,Medline_20332060,Medline_22452526,Medline_23446065,Patent_WO2004030633A2,Pmcoa_3846312,Medline_25270426,Patent_EP1928446A2,Patent_US20040106681,Patent_US7994220,Pmcoa_4894767,Patent_WO2007038620A2,Pmcoa_4203881,Pmcoa_2811866,Pmcoa_5404229,Patent_EP2049095A2,Patent_US20080058318,Patent_WO2008147843A1,Medline_18354855,Medline_23506481,Medline_21459941,Medline_19528885,Patent_US20080293820,Patent_EP2049094A2,Patent_EP2164471A1,Patent_US20080058317,Patent_US20100081719,Patent_WO2008021932A2,Patent_WO2008019388A2,Medline_24188161,Pmcoa_3132050","Association,AssociationNegative,Treat,Prepositional,Aggravate"
38,"IL6","IL6","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",86.5171532951219,38,"Medline_26711564,Patent_EP2811833A1,Patent_US20130203744,Patent_US20130203784,Patent_US20160199377,Patent_US8809351,Patent_US9173863,Patent_EP2811833B1,Patent_EP2965759A1,Medline_10765933,Medline_11224736,Patent_US20130203743,Patent_US20130203780,Patent_US20130203783,Patent_US20150011571,Patent_US20140378480,Patent_US20150320760,Patent_US20150011538,Patent_US8987282,Patent_US20150111881,Patent_WO2013119710A1,Patent_US20130203710,Patent_US20170246134,Patent_US9040546,Patent_US20140221399,Patent_US9259405,Patent_US20130203742,Patent_US20130203781,Patent_US20130203782,Patent_US20140357601,Patent_US20150072999,Patent_US9642824,Patent_US9682051,Pmcoa_4906587,Patent_US8623882,Patent_US20060147523,Patent_US20110059930,Patent_US8993551","Regulation,Prepositional,Aggravate"
41,"NCCc1ccc(O)c(O)c1","DOPAMINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",91.7738594693382,9,"Patent_US8795632,Patent_US20110110862,Pmcoa_4039556,Medline_21178598,Patent_WO2008010082A2,Medline_17023218,Medline_26497890,Pmcoa_3195783,Medline_17041472","Association,AssociationPositive,Prepositional,Treat"
42,"CN(C)C(=O)Oc1ccc[n+](C)c1","PYRIDOSTIGMINE BROMIDE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",78.2303407003726,5,"Patent_EP2134335A1,Patent_EP2468271A1,Patent_WO2008112562A1,Medline_18240245,Medline_12528139","Association,Treat,Prepositional"
46,"CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1","RESERPINE","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",89.1775176198765,8,"Pmcoa_4812475,Pmcoa_5022096,Medline_26222614,Medline_29326058,Medline_27424654,Medline_28067097,Medline_29080671,Pmcoa_4017214","AssociationPositive,Similarity,Prepositional"
47,"OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl","DICLOFENAC","DRUG","FIBROMYALGIA","FIBROMYALGIA","CONDITION",70.3600109044948,2,"Medline_29405762,Pmcoa_5871049","Prepositional"
48,"IL1B","IL1B","GENE","FIBROMYALGIA","FIBROMYALGIA","CONDITION",85.2564770462322,4,"Pmcoa_4666439,Pmcoa_5605512,Medline_29561914,Pmcoa_5555497","Prepositional"
